playerId,Player,Season,Team,CapHit,CapHit_pct,Season_id,Pos_group,S/C,Age,heightInInches,weightInPounds,GP,TOI/GP,Depth_TOI_rank,PP TOI,PK TOI,Is_ELC,ContractLength,YearsRemaining,WAR_per_GP,EVO WAR,EVD WAR,PP WAR,PK WAR,pointsPerGame,ixG,shots,xGF%,OZ Start%,xG_diff,Hits,HitsT,BkS,TkA,GvA,penaltyMinutes,DZ Start%,Team_pointPct,Team_GF_pct,Team_PP%,Team_PK%,nhl_edge_skatingSpeedMax_mph,nhl_edge_burstsOver20,nhl_edge_topShotSpeed_mph,nhl_edge_totalDistanceSkated_mph,nhl_edge_distanceMaxGame_mph,nhl_edge_zoneTime_offensiveZonePctg
8476453,Nikita Kucherov,23-24,TBL,9.5,0.113772,1,W,L,30,72,173,81,21.67,1.0,321.68,0.55,0,8,3,0.06,2.3,-0.24,0.52,-0.0,1.78,37.8,306,54.91,42.51,12.93,45,80,35,62,96,22,19.62,0.59756,0.518918918918919,0.28629,0.833334,23.23,159.0,92.25,284.98,4.7,0.46
8477492,Nathan MacKinnon,23-24,COL,12.6,0.150898,1,C,R,28,72,200,82,22.81,1.0,367.72,4.5,0,8,7,0.11,3.71,0.54,1.18,0.0,1.71,40.26,405,59.33,45.57,24.88,55,85,69,42,82,42,16.73,0.65243,0.5451263537906137,0.244604,0.799243,24.05,713.0,88.82,300.22,4.86,0.47
8478402,Connor McDavid,23-24,EDM,12.5,0.149701,1,C,L,26,73,194,76,21.36,1.0,255.35,28.98,0,8,2,0.08,2.73,-0.05,0.94,0.03,1.74,34.15,263,64.44,43.97,38.94,118,127,39,68,84,30,19.87,0.63414,0.553030303030303,0.263374,0.794574,24.19,456.0,87.05,277.68,4.73,0.5
8478550,Artemi Panarin,23-24,NYR,11.64,0.139435,1,W,R,31,72,176,82,20.12,1.0,282.67,0.38,0,7,2,0.08,2.08,-0.32,0.79,-0.0,1.46,34.67,303,56.51,50.38,16.26,18,41,15,34,72,24,7.69,0.69512,0.5515873015873016,0.264227,0.844828,22.05,55.0,88.45,259.82,4.28,0.48
8477956,David Pastrnak,23-24,BOS,11.25,0.134731,1,W,R,27,72,199,82,19.93,1.0,306.3,3.33,0,8,7,0.07,2.29,-0.21,0.77,0.0,1.34,42.26,382,54.35,45.05,9.86,70,144,19,54,98,47,21.51,0.66463,0.5433884297520661,0.222222,0.824627,22.51,141.0,95.87,263.4,4.21,0.46
8479318,Auston Matthews,23-24,TOR,11.64,0.139404,1,C,L,26,75,215,81,20.97,1.0,268.98,56.72,0,5,0,0.11,2.69,0.21,0.67,0.06,1.32,49.01,369,56.45,31.55,14.98,89,93,93,85,54,20,20.39,0.62195,0.5330948121645797,0.239495,0.768908,22.47,116.0,91.43,281.51,4.44,0.46
8477934,Leon Draisaitl,23-24,EDM,8.5,0.101796,1,C,L,27,74,209,81,20.7,2.0,271.25,42.3,0,8,1,0.05,1.66,-0.71,0.85,-0.01,1.31,33.14,217,58.18,37.96,21.54,58,141,26,82,92,76,23.11,0.63414,0.553030303030303,0.263374,0.794574,23.3,221.0,87.46,249.52,3.81,0.48
8478420,Mikko Rantanen,23-24,COL,9.25,0.110778,1,W,L,26,76,228,80,22.91,1.0,366.02,2.28,0,6,1,0.04,0.61,-0.86,0.9,0.0,1.3,33.66,271,55.77,44.62,14.7,53,149,49,43,43,50,18.94,0.65243,0.5451263537906137,0.244604,0.799243,22.32,99.0,95.82,267.78,4.43,0.47
8476468,J.T. Miller,23-24,VAN,8.0,0.095808,1,C,L,30,72,211,81,19.49,3.0,299.82,92.6,0,7,6,0.05,0.74,0.12,0.83,-0.14,1.27,27.59,194,52.78,30.79,4.93,217,96,61,36,50,58,27.78,0.66463,0.558,0.226562,0.791339,22.98,229.0,97.52,234.29,3.56,0.46
8477939,William Nylander,23-24,TOR,6.96,0.083382,1,W,R,27,72,200,82,19.91,2.0,269.45,78.12,0,6,0,0.05,1.37,-0.62,0.69,-0.03,1.2,32.5,316,54.36,34.75,9.56,32,98,29,68,45,24,21.86,0.62195,0.5330948121645797,0.239495,0.768908,22.36,140.0,96.51,248.5,3.91,0.44
8478864,Kirill Kaprizov,23-24,MIN,9.0,0.107784,1,W,L,26,70,202,75,21.58,1.0,306.97,2.95,0,5,2,0.08,1.84,-0.06,1.36,-0.0,1.28,37.5,277,55.7,35.93,12.24,55,87,38,38,73,36,18.05,0.53048,0.4881889763779528,0.227106,0.745248,22.64,104.0,90.83,250.6,4.87,0.47
8471675,Sidney Crosby,23-24,PIT,8.7,0.104192,1,C,L,36,71,200,82,20.09,1.0,290.53,6.18,0,12,1,0.05,2.24,-0.72,0.77,0.0,1.15,38.03,278,54.37,36.17,11.86,101,52,37,73,57,40,16.15,0.53658,0.5049900199600799,0.152671,0.806585,22.88,189.0,90.82,267.63,4.11,0.47
8476887,Filip Forsberg,23-24,NSH,8.5,0.101796,1,W,R,29,73,205,82,18.91,1.0,287.52,0.7,0,8,6,0.07,1.54,-0.01,0.64,-0.0,1.15,37.74,347,54.24,40.45,9.44,141,90,44,76,80,43,20.86,0.60365,0.5175097276264592,0.215613,0.769231,22.56,88.0,99.63,249.03,3.69,0.48
8477933,Sam Reinhart,23-24,FLA,6.5,0.077844,1,C,R,27,73,196,82,20.3,1.0,306.82,173.37,0,3,0,0.08,0.58,0.63,0.82,-0.03,1.15,38.31,233,59.01,32.74,15.72,78,147,66,40,35,31,28.74,0.67073,0.572354211663067,0.235074,0.824743,21.9,78.0,91.76,266.89,4.1,0.48
8480800,Quinn Hughes,23-24,VAN,7.85,0.094012,1,D,L,23,70,180,82,24.68,1.0,319.22,48.62,0,6,3,0.05,1.41,0.69,0.42,0.01,1.12,12.57,199,55.07,36.78,13.0,29,130,55,43,52,38,22.85,0.66463,0.558,0.226562,0.791339,22.55,123.0,95.24,289.26,4.25,0.48
8480069,Cale Makar,23-24,COL,9.0,0.107784,1,D,R,24,72,187,77,24.77,1.0,313.77,194.43,0,6,3,0.02,-0.73,0.58,0.03,-0.35,1.17,18.03,231,54.88,43.37,10.76,37,30,148,70,42,16,18.57,0.65243,0.5451263537906137,0.244604,0.799243,23.27,193.0,96.18,272.96,4.53,0.44
8478010,Brayden Point,23-24,TBL,9.5,0.113772,1,C,R,27,71,177,81,20.04,1.0,290.22,2.6,0,8,6,0.06,1.23,-0.7,0.62,-0.0,1.11,34.98,227,53.14,41.67,7.76,16,60,44,36,35,14,21.01,0.59756,0.518918918918919,0.28629,0.833334,24.15,436.0,87.49,267.77,4.23,0.45
8478427,Sebastian Aho,23-24,CAR,8.46,0.101305,1,C,L,26,72,189,78,19.63,2.0,221.98,137.1,0,5,0,0.05,1.08,0.03,0.56,0.29,1.14,28.82,216,56.61,45.22,12.76,48,75,18,50,57,36,20.32,0.67682,0.5676229508196722,0.269076,0.864342,22.86,192.0,89.04,253.53,4.16,0.48
8480012,Elias Pettersson,23-24,VAN,7.35,0.088024,1,C,L,24,74,176,82,19.65,2.0,305.52,111.45,0,3,0,0.05,0.98,-0.45,0.84,0.01,1.09,27.9,207,53.13,35.44,5.65,125,122,68,50,30,12,26.72,0.66463,0.558,0.226562,0.791339,22.48,111.0,97.67,238.69,3.92,0.46
8479314,Matthew Tkachuk,23-24,FLA,9.5,0.113772,1,W,L,25,74,202,80,18.64,1.0,319.12,23.83,0,8,6,0.03,2.2,-0.59,0.58,0.02,1.1,36.6,280,56.3,37.16,12.84,151,79,28,39,62,88,20.03,0.67073,0.572354211663067,0.235074,0.824743,21.81,22.0,87.56,216.62,3.32,0.5
8480023,Robert Thomas,23-24,STL,8.12,0.097305,1,C,R,24,72,207,82,20.97,1.0,262.7,148.02,0,8,7,0.03,1.49,-0.66,0.11,-0.26,1.05,21.97,170,48.71,29.46,-3.01,16,88,47,70,54,48,30.19,0.56097,0.4854771784232365,0.18,0.790698,22.2,73.0,87.81,274.11,4.13,0.43
8478483,Mitch Marner,23-24,TOR,10.9,0.130575,1,W,R,26,72,180,69,21.27,1.0,214.17,140.58,0,6,1,0.05,0.35,0.07,0.79,0.0,1.23,19.9,158,54.57,30.94,8.12,59,84,51,59,60,18,22.28,0.62195,0.5330948121645797,0.239495,0.768908,21.73,40.0,89.72,221.09,4.05,0.44
8474600,Roman Josi,23-24,NSH,9.06,0.108491,1,D,L,33,73,201,82,24.63,1.0,312.92,40.38,0,8,4,0.04,1.36,-0.41,0.77,0.03,1.04,18.2,268,53.2,40.93,9.1,46,124,151,33,60,45,20.47,0.60365,0.5175097276264592,0.215613,0.769231,21.88,43.0,96.87,293.98,4.38,0.48
8479407,Jesper Bratt,23-24,NJD,7.88,0.094311,1,W,L,25,70,175,82,19.31,1.0,267.92,81.92,0,8,7,0.05,2.03,0.14,0.35,0.09,1.01,26.55,248,56.21,32.73,12.87,66,79,33,39,45,12,24.45,0.4939,0.4844036697247706,0.224489,0.806585,23.13,220.0,85.02,262.59,4.08,0.45
8480803,Evan Bouchard,23-24,EDM,3.9,0.046707,1,D,R,23,75,192,81,23.0,1.0,275.92,26.22,0,2,1,0.04,1.46,0.26,0.33,0.02,1.01,14.47,220,63.78,35.8,41.33,71,124,105,59,82,32,25.31,0.63414,0.553030303030303,0.263374,0.794574,21.96,74.0,100.48,266.29,4.29,0.5
8474564,Steven Stamkos,23-24,TBL,8.5,0.101796,1,C,R,33,73,193,79,18.23,3.0,290.13,2.17,0,8,0,0.02,-0.09,-0.54,0.49,-0.0,1.03,34.77,262,49.81,34.6,-0.34,78,75,43,23,52,34,26.85,0.59756,0.518918918918919,0.28629,0.833334,22.41,118.0,96.0,211.57,3.4,0.45
8477493,Aleksander Barkov,23-24,FLA,10.0,0.11976,1,C,L,28,75,214,73,19.64,2.0,254.13,143.53,0,8,6,0.05,1.37,0.56,1.14,0.19,1.1,26.94,193,61.36,31.63,18.44,104,92,50,61,31,24,28.83,0.67073,0.572354211663067,0.235074,0.824743,22.44,137.0,87.61,229.73,3.83,0.48
8478445,Mathew Barzal,23-24,NYI,9.15,0.109581,1,C,R,26,73,186,80,20.13,1.0,242.23,2.17,0,8,7,0.03,1.45,-0.71,0.58,0.0,1.0,23.21,240,51.02,37.83,2.38,54,57,52,84,90,34,23.78,0.57317,0.4870775347912525,0.203463,0.714933,23.53,337.0,92.81,267.46,4.25,0.44
8480027,Jason Robertson,23-24,DAL,7.75,0.092814,1,W,L,24,75,204,82,18.32,1.0,226.45,0.77,0,4,2,0.05,0.67,1.02,0.36,-0.0,0.98,23.23,231,57.73,32.47,14.11,77,116,31,60,45,22,27.79,0.68902,0.55893536121673,0.241666,0.820084,22.06,40.0,93.38,237.47,4.12,0.46
8477404,Jake Guentzel,23-24,CAR,6.0,0.071856,1,C,L,28,71,176,67,20.02,1.0,237.35,3.13,0,5,0,0.03,1.72,-0.24,0.45,-0.0,1.15,37.39,238,58.31,36.83,17.87,48,98,28,33,26,22,16.18,0.67682,0.5676229508196722,0.269076,0.864342,22.56,156.0,86.05,220.57,4.21,0.47
8475786,Zach Hyman,23-24,EDM,5.5,0.065868,1,W,R,31,73,206,80,19.5,1.0,257.4,3.92,0,7,4,0.08,2.81,0.29,0.65,-0.0,0.96,49.09,290,64.65,42.86,40.04,87,159,37,35,19,48,20.74,0.63414,0.553030303030303,0.263374,0.794574,22.76,130.0,83.51,211.83,3.38,0.49
8476389,Vincent Trocheck,23-24,NYR,5.62,0.067365,1,C,R,30,71,187,82,21.45,1.0,275.47,129.58,0,7,5,0.03,1.64,0.13,0.74,0.07,0.94,33.02,215,56.16,37.87,14.57,175,133,86,50,36,55,31.14,0.69512,0.5515873015873016,0.264227,0.844828,22.81,174.0,84.32,282.13,4.24,0.46
8480018,Nick Suzuki,23-24,MTL,7.88,0.094311,1,C,R,24,71,207,82,21.26,1.0,291.5,79.27,0,8,6,0.04,0.59,-0.05,0.41,0.05,0.94,21.86,185,48.34,32.66,-3.7,69,122,48,41,63,36,25.21,0.46341,0.4522417153996101,0.174603,0.764493,23.03,218.0,90.88,279.58,4.17,0.44
8475167,Victor Hedman,23-24,TBL,7.88,0.094311,1,D,L,32,79,244,78,24.8,1.0,264.9,185.98,0,8,1,0.01,0.71,-0.57,0.49,-0.23,0.97,12.99,168,52.15,33.51,5.52,65,70,102,29,54,76,26.88,0.59756,0.518918918918919,0.28629,0.833334,21.69,45.0,101.36,273.57,4.32,0.44
8479343,Clayton Keller,23-24,ARI,7.15,0.085629,1,W,L,25,70,175,78,19.25,1.0,253.22,2.08,0,8,4,0.03,0.24,-0.2,0.01,0.0,0.97,26.3,228,48.66,29.0,-2.56,20,108,30,43,47,32,27.59,0.46951,0.4810606060606061,0.219917,0.763158,22.05,93.0,93.13,233.2,3.8,0.45
8477960,Adrian Kempe,23-24,LAK,5.5,0.065868,1,W,L,27,74,205,77,18.93,1.0,234.02,127.58,0,4,2,0.03,0.18,-0.28,0.31,0.19,0.97,24.59,246,50.62,32.54,0.97,112,74,32,31,24,72,27.97,0.60365,0.5474137931034483,0.225806,0.84585,23.53,275.0,96.82,235.94,3.8,0.44
8474679,Gustav Nyquist,23-24,NSH,3.18,0.038144,1,W,L,34,71,180,81,17.74,2.0,244.55,49.47,0,2,1,0.01,0.31,-0.87,-0.1,-0.04,0.93,18.79,153,52.14,41.34,4.49,36,91,38,37,40,8,20.84,0.60365,0.5175097276264592,0.215613,0.769231,22.45,78.0,89.63,228.07,3.56,0.46
8475172,Nazem Kadri,23-24,CGY,7.0,0.083832,1,C,L,32,72,185,82,18.43,2.0,250.1,10.57,0,7,5,0.03,0.85,-0.09,0.51,0.01,0.91,31.68,277,51.48,38.04,2.88,57,147,24,56,70,43,19.46,0.4939,0.4865384615384615,0.178571,0.808164,22.01,78.0,90.23,251.61,3.72,0.46
8475184,Chris Kreider,23-24,NYR,6.5,0.077844,1,W,L,32,75,232,82,18.78,2.0,277.42,127.53,0,7,3,0.04,1.1,-0.32,0.72,-0.11,0.91,33.91,246,48.7,35.92,-2.25,99,44,20,23,29,26,21.84,0.69512,0.5515873015873016,0.264227,0.844828,23.02,185.0,89.57,223.59,3.61,0.45
8479542,Brandon Hagel,23-24,TBL,1.5,0.017964,1,W,L,25,74,186,82,19.26,2.0,94.77,162.0,0,3,0,0.03,1.63,0.11,-0.02,0.1,0.91,28.76,184,54.75,28.92,10.64,55,158,45,54,39,79,25.2,0.59756,0.518918918918919,0.28629,0.833334,22.94,157.0,89.0,243.36,3.7,0.41
8481559,Jack Hughes,23-24,NJD,8.0,0.095808,1,C,L,22,71,175,62,20.97,1.0,232.12,3.15,0,8,6,0.05,1.04,-0.46,0.48,0.0,1.19,25.8,274,50.9,43.78,1.61,10,68,24,64,71,12,17.74,0.4939,0.4844036697247706,0.224489,0.806585,22.89,187.0,91.49,234.05,4.62,0.45
8480801,Brady Tkachuk,23-24,OTT,8.21,0.098272,1,W,L,24,76,226,81,19.14,2.0,277.52,2.93,0,7,4,0.06,2.64,-0.19,0.56,-0.0,0.91,36.72,357,55.82,27.03,12.85,294,106,34,48,49,134,25.32,0.4756,0.4708097928436911,0.180212,0.751021,22.37,89.0,96.97,218.72,3.41,0.45
8479323,Adam Fox,23-24,NYR,9.5,0.113772,1,D,R,25,71,185,72,23.44,1.0,244.88,112.28,0,7,5,0.07,1.24,0.86,0.25,0.2,1.01,10.27,137,54.3,35.67,8.89,44,88,123,47,33,36,28.17,0.69512,0.5515873015873016,0.264227,0.844828,21.25,13.0,86.71,231.75,4.25,0.47
8478444,Brock Boeser,23-24,VAN,6.65,0.079641,1,W,R,26,73,208,81,18.6,1.0,302.33,0.8,0,3,1,0.03,0.03,-0.43,0.65,-0.0,0.9,33.67,204,51.19,32.55,2.14,56,43,29,28,21,14,25.08,0.66463,0.558,0.226562,0.791339,21.45,51.0,96.83,221.88,3.33,0.47
8477942,Kevin Fiala,23-24,LAK,7.88,0.094311,1,W,L,27,72,205,82,18.04,2.0,253.82,1.88,0,7,5,0.04,1.25,0.6,0.12,-0.0,0.89,27.51,225,57.92,31.27,14.62,67,102,28,45,57,62,27.34,0.60365,0.5474137931034483,0.225806,0.84585,22.29,91.0,99.92,230.78,3.75,0.45
8476460,Mark Scheifele,23-24,WPG,6.12,0.073353,1,C,R,30,75,207,74,20.19,1.0,230.92,3.35,0,8,0,0.02,1.16,-1.29,0.31,-0.0,0.97,25.53,154,51.2,44.28,2.71,63,160,40,45,33,57,21.41,0.67073,0.5667396061269147,0.1875,0.771301,21.76,110.0,88.5,243.51,4.24,0.45
8477409,Carter Verhaeghe,23-24,FLA,4.17,0.0499,1,C,L,28,74,183,76,17.96,3.0,243.73,1.12,0,3,1,0.04,1.21,-0.13,0.45,-0.0,0.95,28.97,246,57.65,35.7,15.04,63,132,20,39,39,36,21.83,0.67073,0.572354211663067,0.235074,0.824743,23.22,188.0,93.32,218.48,3.61,0.48
8476459,Mika Zibanejad,23-24,NYR,8.5,0.101796,1,C,R,30,74,208,81,19.74,2.0,269.28,151.07,0,8,6,0.02,-0.17,0.15,0.16,0.07,0.89,24.15,221,47.9,33.29,-3.59,49,69,55,48,46,30,25.18,0.69512,0.5515873015873016,0.264227,0.844828,22.43,193.0,95.75,266.21,4.7,0.44
8482078,Lucas Raymond,23-24,DET,0.92,0.011078,1,W,R,21,71,186,82,17.75,4.0,217.92,9.93,1,3,0,0.03,0.25,-0.37,-0.04,0.01,0.88,21.75,163,47.46,25.48,-4.96,69,148,27,48,25,30,31.92,0.55487,0.5018248175182481,0.230769,0.795834,22.9,129.0,93.83,231.56,3.63,0.45
8482116,Tim Stützle,23-24,OTT,8.35,0.1,1,C,L,21,72,187,75,21.12,1.0,256.1,50.88,0,8,7,0.01,0.94,-0.45,-0.12,-0.02,0.93,23.95,192,50.11,31.68,0.23,100,150,41,48,68,28,27.29,0.4756,0.4708097928436911,0.180212,0.751021,23.48,283.0,95.75,261.76,4.36,0.44
8480865,Noah Dobson,23-24,NYI,4.0,0.047904,1,D,R,23,76,200,79,24.51,1.0,229.78,85.93,0,3,1,0.01,0.2,-0.25,0.11,0.02,0.89,6.94,174,47.39,28.46,-6.57,84,155,180,32,62,36,30.39,0.57317,0.4870775347912525,0.203463,0.714933,22.53,69.0,91.39,264.76,4.24,0.43
8471685,Anze Kopitar,23-24,LAK,10.0,0.11976,1,C,L,36,75,225,81,19.66,1.0,241.62,145.75,0,8,0,0.03,0.18,0.19,0.09,-0.13,0.86,15.43,133,52.37,31.53,4.0,37,69,65,49,37,22,27.87,0.60365,0.5474137931034483,0.225806,0.84585,21.45,51.0,97.57,259.48,3.91,0.43
8477946,Dylan Larkin,23-24,DET,8.7,0.104192,1,C,L,27,73,204,68,20.17,1.0,212.85,104.02,0,8,7,0.06,1.33,-0.03,0.41,-0.1,1.01,26.73,221,49.47,25.54,-0.91,44,61,34,48,44,39,28.8,0.55487,0.5018248175182481,0.230769,0.795834,22.62,184.0,94.16,218.19,4.43,0.45
8481557,Matt Boldy,23-24,MIN,7.0,0.083832,1,W,L,22,74,201,75,18.91,2.0,291.48,8.48,0,7,6,0.05,0.86,0.52,0.85,0.0,0.92,26.98,227,56.48,32.29,11.32,33,123,32,61,49,48,24.55,0.53048,0.4881889763779528,0.227106,0.745248,23.24,72.0,93.83,212.68,4.03,0.48
8477504,Josh Morrissey,23-24,WPG,6.25,0.07485,1,D,L,28,72,195,81,24.18,1.0,262.93,8.5,0,8,4,0.03,1.96,0.29,-0.08,0.01,0.85,13.31,196,56.39,37.24,18.24,90,99,103,45,42,44,25.66,0.67073,0.5667396061269147,0.1875,0.771301,21.87,47.0,95.55,293.16,4.56,0.47
8475158,Ryan O'Reilly,23-24,NSH,4.5,0.053892,1,C,L,32,73,207,82,19.77,1.0,269.3,148.02,0,4,3,0.04,1.02,0.3,0.23,0.14,0.84,26.38,180,53.8,41.86,7.86,25,71,56,64,30,18,21.19,0.60365,0.5175097276264592,0.215613,0.769231,21.85,34.0,83.81,250.75,3.85,0.46
8475754,Brock Nelson,23-24,NYI,6.0,0.071856,1,C,L,31,76,205,82,18.08,3.0,230.4,23.67,0,6,1,0.02,0.42,-0.71,0.36,0.01,0.84,28.93,250,48.57,37.26,-2.92,38,71,47,39,45,28,23.4,0.57317,0.4870775347912525,0.203463,0.714933,22.42,147.0,87.17,256.46,3.92,0.42
8476539,Jonathan Marchessault,23-24,VGK,5.0,0.05988,1,W,R,32,69,185,82,17.89,2.0,284.85,0.72,0,6,0,0.04,0.66,-0.35,0.56,0.0,0.84,30.56,266,51.68,41.73,3.21,107,93,23,47,37,40,21.83,0.59756,0.5197628458498024,0.20238,0.793428,21.12,23.0,89.95,222.53,3.5,0.45
8478403,Jack Eichel,23-24,VGK,10.0,0.11976,1,C,R,26,74,208,63,20.52,1.0,243.1,123.75,0,8,2,0.05,0.41,0.53,-0.08,-0.16,1.08,25.32,278,55.39,42.96,7.56,26,85,61,60,42,27,20.42,0.59756,0.5197628458498024,0.20238,0.793428,23.21,235.0,92.22,209.07,3.92,0.44
8478439,Travis Konecny,23-24,PHI,5.5,0.065868,1,W,R,26,70,192,76,19.84,1.0,226.25,116.93,0,6,1,0.04,1.2,-0.64,0.17,-0.08,0.89,27.84,244,53.31,35.35,6.24,90,84,32,53,30,67,22.09,0.53048,0.4723926380368098,0.122047,0.834025,22.58,150.0,94.65,241.28,4.07,0.45
8477500,Bo Horvat,23-24,NYI,8.5,0.101796,1,C,L,28,73,225,81,19.69,2.0,237.33,58.68,0,8,7,0.04,1.03,-0.02,0.34,-0.03,0.84,26.61,248,51.25,38.04,2.72,61,68,42,35,44,39,26.68,0.57317,0.4870775347912525,0.203463,0.714933,22.43,235.0,92.72,257.24,3.97,0.43
8480002,Nico Hischier,23-24,NJD,7.25,0.086826,1,C,L,24,73,200,71,19.48,2.0,238.33,95.22,0,7,3,0.04,1.22,-0.55,0.27,-0.01,0.94,24.97,182,52.64,28.71,4.88,44,75,42,55,28,12,27.0,0.4939,0.4844036697247706,0.224489,0.806585,22.52,147.0,88.19,207.05,3.7,0.43
8476454,Ryan Nugent-Hopkins,23-24,EDM,5.12,0.061377,1,C,L,30,73,192,80,19.62,3.0,264.35,141.72,0,8,5,0.0,0.83,0.08,0.61,-0.11,0.84,25.39,183,61.14,40.1,24.57,62,64,33,61,34,36,25.21,0.63414,0.553030303030303,0.263374,0.794574,22.6,94.0,86.11,241.41,3.78,0.47
8482093,Seth Jarvis,23-24,CAR,0.89,0.010709,1,W,R,21,70,180,81,18.75,1.0,232.55,164.38,1,3,0,0.04,0.26,0.6,0.45,0.05,0.83,29.82,176,58.44,36.63,14.2,115,174,52,43,42,14,23.27,0.67682,0.5676229508196722,0.269076,0.864342,22.68,199.0,85.49,248.47,3.87,0.48
8470794,Joe Pavelski,23-24,DAL,3.5,0.041916,1,C,R,39,73,196,82,16.81,3.0,217.77,4.22,0,1,0,0.01,-0.34,-0.25,0.26,0.0,0.82,25.72,194,53.75,34.71,6.44,75,56,70,25,56,20,27.93,0.68902,0.55893536121673,0.241666,0.820084,20.87,13.0,87.21,222.03,3.36,0.45
8471215,Evgeni Malkin,23-24,PIT,6.1,0.073054,1,C,L,37,77,213,82,18.58,2.0,276.37,1.05,0,4,2,0.03,0.77,0.1,0.21,0.0,0.82,23.41,199,52.21,40.51,4.57,29,80,42,90,56,70,16.24,0.53658,0.5049900199600799,0.152671,0.806585,21.33,48.0,91.7,259.68,3.94,0.45
8473419,Brad Marchand,23-24,BOS,6.12,0.073353,1,W,L,35,69,180,82,19.1,2.0,268.73,141.65,0,8,1,0.05,0.85,0.56,0.4,0.01,0.82,27.04,207,52.52,34.87,4.52,115,124,35,48,80,78,31.22,0.66463,0.5433884297520661,0.222222,0.824627,21.97,90.0,87.97,244.86,3.62,0.44
8478440,Dylan Strome,23-24,WSH,5.0,0.05988,1,C,L,26,76,200,82,17.95,1.0,238.22,1.83,0,5,4,0.05,1.56,0.38,0.25,-0.0,0.82,21.47,169,53.72,38.78,7.54,12,50,61,41,35,22,19.3,0.55487,0.4615384615384615,0.20614,0.7897,21.89,23.0,91.3,242.41,4.14,0.43
8479337,Alex DeBrincat,23-24,DET,7.88,0.094311,1,W,R,25,68,180,82,17.89,3.0,233.45,2.08,0,4,3,0.03,1.26,-0.19,0.29,-0.0,0.82,29.23,237,49.61,27.27,-0.8,66,66,35,49,39,34,26.8,0.55487,0.5018248175182481,0.230769,0.795834,21.68,88.0,89.29,240.84,3.92,0.45
8479385,Jordan Kyrou,23-24,STL,8.12,0.097305,1,W,R,25,73,189,82,18.33,2.0,239.17,0.13,0,8,7,0.03,0.68,-0.09,0.04,-0.0,0.82,26.85,251,49.18,30.64,-1.79,26,107,32,51,53,22,27.18,0.56097,0.4854771784232365,0.18,0.790698,22.56,207.0,88.62,244.01,3.89,0.44
8480208,Drake Batherson,23-24,OTT,4.97,0.059581,1,W,R,25,75,209,82,18.17,3.0,249.07,1.9,0,6,3,0.03,0.12,-0.23,0.71,0.0,0.8,23.96,196,50.57,33.45,1.13,98,100,33,46,40,42,19.76,0.4756,0.4708097928436911,0.180212,0.751021,22.64,188.0,89.41,241.78,4.01,0.43
8471214,Alex Ovechkin,23-24,WSH,9.5,0.113772,1,W,R,38,75,238,79,19.22,1.0,355.37,0.37,0,5,2,0.01,0.26,-1.85,0.54,-0.0,0.82,27.52,272,45.07,48.48,-9.71,162,36,27,26,35,20,9.63,0.55487,0.4615384615384615,0.20614,0.7897,21.69,14.0,98.4,225.63,3.5,0.43
8475166,John Tavares,23-24,TOR,11.0,0.131737,1,C,L,33,73,217,80,17.87,2.0,238.4,1.02,0,7,1,0.03,1.1,0.41,0.66,-0.0,0.81,37.66,279,56.27,32.05,12.39,134,123,37,37,51,30,26.34,0.62195,0.5330948121645797,0.239495,0.768908,22.39,106.0,88.11,213.64,3.54,0.44
8475168,Matt Duchene,23-24,DAL,3.0,0.035928,1,C,L,32,71,211,80,16.77,4.0,165.52,13.85,0,1,0,0.02,0.65,-0.51,0.41,0.0,0.81,24.16,172,52.16,35.06,4.17,30,97,48,36,58,20,23.61,0.68902,0.55893536121673,0.241666,0.820084,22.75,153.0,88.71,219.08,3.5,0.43
8478449,Roope Hintz,23-24,DAL,8.45,0.101198,1,C,L,26,75,217,80,17.24,1.0,205.47,90.92,0,8,7,0.05,1.4,0.09,0.62,0.13,0.81,25.1,182,58.65,33.6,14.3,36,80,38,24,37,22,29.44,0.68902,0.55893536121673,0.241666,0.820084,23.59,402.0,94.51,241.76,3.94,0.45
8481540,Cole Caufield,23-24,MTL,7.85,0.094012,1,W,R,22,68,175,82,19.42,1.0,287.35,0.2,0,8,7,0.01,1.09,-0.93,0.26,-0.0,0.79,34.21,314,48.13,35.33,-4.19,56,87,22,33,41,16,20.81,0.46341,0.4522417153996101,0.174603,0.764493,22.76,93.0,93.31,263.99,3.92,0.44
8482740,Wyatt Johnston,23-24,DAL,0.89,0.010709,1,C,R,20,73,187,82,17.0,2.0,143.92,112.75,1,3,1,0.03,0.59,0.34,0.07,-0.12,0.79,27.71,216,57.38,33.21,13.03,52,107,42,39,31,38,28.57,0.68902,0.55893536121673,0.241666,0.820084,22.47,88.0,86.94,229.68,3.67,0.43
8478493,Joel Eriksson Ek,23-24,MIN,5.25,0.062874,1,C,L,26,75,207,77,20.53,1.0,292.63,182.88,0,8,5,0.03,0.63,0.13,1.09,-0.41,0.83,33.64,267,54.83,30.11,8.1,168,99,55,37,17,60,27.46,0.53048,0.4881889763779528,0.227106,0.745248,21.95,90.0,93.28,222.5,3.61,0.45
